dateTime;country;total_cases;new_cases;total_deaths;new_deaths;total_recovered;active_cases;critical_cases;cases_per_million;deaths_per_million
2020-04-03T21:30:34.135275;Denmark;3757;371;139;16;1193;2425;153;649;24
2020-04-03T21:30:34.135275;Chile;3737;333;22;4;427;3288;31;195;1
2020-04-03T21:30:34.135275;Poland;3383;437;71;14;56;3256;50;89;2
2020-04-03T21:30:34.135275;Ecuador;3368;205;145;25;65;3158;100;191;8
2020-04-03T21:30:34.135275;Malaysia;3333;217;53;3;827;2453;108;103;2
2020-04-03T21:30:34.135275;Romania;3183;445;133;18;283;2767;83;165;7
2020-04-03T21:30:34.135275;Philippines;3018;385;136;29;52;2830;1;28;1
2020-04-03T21:30:34.135275;Pakistan;2684;263;40;6;126;2518;10;12;2
2020-04-03T21:30:34.135275;Japan;2617;0;63;0;514;2040;60;21;5
2020-04-03T21:30:34.135275;Luxembourg;2612;125;31;1;500;2081;33;4173;50
2020-04-03T21:30:34.135275;India;2567;24;72;0;192;2303;0;2;5
2020-04-03T21:30:34.135275;Saudi Arabia;2039;154;25;4;351;1663;41;59;7
2020-04-03T21:30:34.135275;Indonesia;1986;196;181;11;134;1671;0;7;7
2020-04-03T21:30:34.135275;Thailand;1978;103;19;4;612;1347;23;28;3
2020-04-03T21:30:34.135275;Finland;1615;97;20;1;300;1295;72;291;4
2020-04-03T21:30:34.135275;Greece;1613;69;63;10;78;1472;92;155;6
2020-04-03T21:30:34.135275;Peru;1595;181;61;6;537;997;51;48;2
2020-04-03T21:30:34.135275;Mexico;1510;132;50;13;633;827;1;12;4
2020-04-03T21:30:34.135275;South Africa;1505;43;9;4;95;1401;7;25;2
2020-04-03T21:30:34.135275;Dominican Republic;1488;108;68;8;16;1404;147;137;6
2020-04-03T21:30:34.135275;Serbia;1476;305;39;8;54;1383;81;169;4
2020-04-03T21:30:34.135275;Panama;1475;0;37;0;10;1428;50;342;9
2020-04-03T21:30:34.135275;Iceland;1364;45;4;0;309;1051;12;3997;12
2020-04-03T21:30:34.135275;Colombia;1267;106;25;6;55;1187;50;25;5
2020-04-03T21:30:34.135275;Argentina;1265;0;39;3;266;960;0;28;9
2020-04-03T21:30:34.135275;UAE;1264;240;9;1;108;1147;2;128;9
2020-04-03T21:30:34.135275;Algeria;1171;185;105;19;62;1004;0;27;2
2020-04-03T21:30:34.135275;Singapore;1114;65;5;1;282;827;24;190;9
2020-04-03T21:30:34.135275;Croatia;1079;68;8;1;92;979;39;263;2
2020-04-03T21:30:34.135275;Qatar;1075;126;3;0;93;979;37;373;1
2020-04-03T21:30:34.135275;Ukraine;1072;175;27;5;22;1023;16;25;6
2020-04-03T21:30:34.135275;Egypt;985;120;66;8;216;703;0;10;6
2020-04-03T21:30:34.135275;Estonia;961;103;12;1;48;901;16;724;9
2020-04-03T21:30:34.135275;Slovenia;934;37;20;3;70;844;31;449;10
2020-04-03T21:30:34.135275;New Zealand;868;71;1;0;103;764;2;180;2
2020-04-03T21:30:34.135275;Hong Kong;845;43;4;0;173;668;8;113;5
2020-04-03T21:30:34.135275;Iraq;820;48;54;0;226;540;0;20;1
2020-04-03T21:30:34.135275;Morocco;791;83;48;4;57;686;1;21;1
2020-04-03T21:30:34.135275;Armenia;736;73;7;0;43;686;30;248;2
2020-04-03T21:30:34.135275;Diamond Princess;712;0;11;0;619;82;10;0;0
2020-04-03T21:30:34.135275;Lithuania;696;47;9;0;7;680;11;256;3
2020-04-03T21:30:34.135275;Bahrain;672;29;4;0;382;286;3;395;2
2020-04-04T18:30:15.443699;USA;301147;23986;8173;769;14518;278456;7973;910;25
2020-04-04T18:30:15.443699;Spain;124736;5537;11744;546;34219;78773;6416;2668;251
2020-04-04T18:30:15.443699;Italy;124632;4805;15362;681;20996;88274;3994;2061;254
2020-04-04T18:30:15.443699;Germany;92150;991;1330;55;26400;64420;3936;1100;16
2020-04-04T18:30:15.443699;France;89953;7788;7560;1053;15438;66955;6838;1378;116
2020-04-04T18:30:15.443699;Iran;55743;2560;3452;158;19736;32555;4103;664;41
2020-04-04T18:30:15.443699;UK;41903;3735;4313;708;135;37455;163;617;64
2020-04-04T18:30:15.443699;Turkey;23934;3013;501;76;786;22647;1311;284;6
2020-04-04T18:30:15.443699;Switzerland;20278;672;641;50;4846;14791;391;2343;74
2020-04-04T18:30:15.443699;Belgium;18431;1661;1283;140;3247;13901;1245;1590;111
2020-04-04T18:30:15.443699;Netherlands;16627;904;1651;164;250;14726;1360;970;96
2020-04-04T18:30:15.443699;Canada;13860;1485;228;20;2559;11073;120;367;6
2020-04-04T18:30:15.443699;Austria;11781;257;186;18;2507;9088;245;1308;21
2020-04-04T18:30:15.443699;Portugal;10524;638;266;20;75;10183;251;1032;26
2020-04-04T18:30:15.443699;S. Korea;10156;94;177;3;6325;3654;55;198;3
2020-04-04T18:30:15.443699;Brazil;9391;197;376;13;127;8888;296;44;2
2020-04-04T18:30:15.443699;Israel;7851;423;44;4;427;7380;115;907;5
2020-04-04T18:30:15.443699;Sweden;6443;312;373;15;205;5865;379;638;37
2020-04-04T18:30:15.443699;Norway;5550;180;62;3;32;5456;98;1024;11
2020-04-04T18:30:15.443699;Australia;5550;96;30;2;585;4935;85;218;1
2020-04-04T18:30:15.443699;Russia;4731;582;43;9;333;4355;8;32;3
2020-04-04T18:30:15.443699;Ireland;4604;331;137;17;25;4442;148;932;28
2020-04-04T18:30:15.443699;Czechia;4362;172;59;6;78;4225;87;407;6
2020-04-04T18:30:15.443699;Chile;4161;424;27;5;528;3606;38;218;1
2020-04-04T18:30:15.443699;Denmark;4077;320;161;22;1283;2633;142;704;28
2020-04-04T18:30:15.443699;Poland;3627;244;79;8;116;3432;50;96;2
2020-04-04T18:30:15.443699;Romania;3613;430;146;13;329;3138;119;188;8
2020-04-04T18:30:15.443699;Malaysia;3483;150;57;4;915;2511;99;108;2
2020-04-04T18:30:15.443699;Ecuador;3465;97;172;27;65;3228;100;196;10
2020-04-04T18:30:15.443699;Philippines;3094;76;144;8;57;2893;1;28;1
2020-04-04T18:30:15.443699;India;3082;23;86;0;229;2767;0;2;6
2020-04-04T18:30:15.443699;Japan;2935;0;69;0;514;2352;60;23;5
2020-04-04T18:30:15.443699;Pakistan;2818;132;41;1;131;2646;13;13;2
2020-04-04T18:30:15.443699;Luxembourg;2729;117;31;0;500;2198;35;4360;50
2020-04-04T18:30:15.443699;Saudi Arabia;2179;140;29;4;420;1730;41;63;8
2020-04-04T18:30:15.443699;Indonesia;2092;106;191;10;150;1751;0;8;7
2020-04-04T18:30:15.443699;Thailand;2067;89;20;1;674;1373;23;30;3
2020-04-04T18:30:15.443699;Finland;1882;267;25;5;300;1557;72;340;5
2020-04-04T18:30:15.443699;Peru;1746;151;61;0;799;886;88;53;2
2020-04-04T18:30:15.443699;Mexico;1688;178;60;10;633;995;1;13;5
2020-04-04T18:30:15.443699;Greece;1673;60;68;5;78;1527;92;161;7
2020-04-04T18:30:15.443699;Panama;1673;0;41;0;13;1619;50;388;10
2020-04-04T18:30:15.443699;Serbia;1624;148;44;5;54;1526;89;186;5
2020-04-04T18:30:15.443699;UAE;1505;241;10;1;125;1370;2;152;1
2020-04-04T18:30:15.443699;South Africa;1505;0;9;0;95;1401;7;25;2
2020-04-04T18:30:15.443699;Dominican Republic;1488;0;68;0;16;1404;147;137;6
2020-04-04T18:30:15.443699;Iceland;1417;53;4;0;396;1017;12;4152;12
2020-04-04T18:30:15.443699;Argentina;1353;0;42;0;266;1045;0;30;9
2020-04-04T18:30:15.443699;Qatar;1325;250;3;0;109;1213;37;460;1
2020-04-04T18:30:15.443699;Colombia;1267;0;25;0;55;1187;50;25;5
2020-04-04T18:30:15.443699;Algeria;1251;80;130;25;90;1031;0;29;3
2020-04-04T18:30:15.443699;Singapore;1189;75;6;1;297;886;24;203;1
2020-04-04T18:30:15.443699;Croatia;1126;47;12;4;119;995;39;274;3
2020-04-04T18:30:15.443699;Ukraine;1115;43;28;1;23;1064;16;25;6
2020-04-04T18:30:15.443699;Egypt;1070;85;71;5;241;758;0;10;7
2020-04-04T18:30:15.443699;Estonia;1039;78;13;1;59;967;20;783;10
2020-04-04T18:30:15.443699;Slovenia;977;43;22;2;79;876;31;470;11
2020-04-04T18:30:15.443699;New Zealand;950;82;1;0;127;822;1;197;2
2020-04-04T18:30:15.443699;Morocco;883;92;58;10;65;760;1;24;2
2020-04-04T18:30:15.443699;Iraq;878;58;56;2;259;563;0;22;1
2020-04-04T18:30:15.443699;Hong Kong;862;17;4;0;173;685;8;115;5
2020-04-04T18:30:15.443699;Lithuania;771;75;10;1;7;754;11;283;4
2020-04-04T18:30:15.443699;Armenia;770;34;7;0;43;720;30;260;2
2020-04-04T18:30:15.443699;Moldova;752;161;12;4;29;711;65;186;3
2020-04-04T18:30:15.443699;Diamond Princess;712;0;11;0;619;82;10;0;0
2020-04-04T18:30:15.443699;Bahrain;688;16;4;0;423;261;3;404;2
2020-04-04T18:30:15.443699;Hungary;678;55;32;6;58;588;17;70;3
2020-04-04T18:30:15.443699;Bosnia and Herzegovina;617;38;19;2;28;570;4;188;6
2020-04-04T18:30:15.443699;Tunisia;553;58;19;1;5;529;26;47;2
2020-04-04T18:30:15.443699;Kazakhstan;525;61;5;2;36;484;6;28;3
2020-04-04T18:30:15.443699;Azerbaijan;521;78;5;0;32;484;17;51;5
2020-04-04T18:30:15.443699;Lebanon;520;12;17;0;54;449;26;76;2
2020-04-04T18:30:15.443699;Cameroon;509;0;8;0;17;484;0;19;3
2020-04-04T18:30:15.443699;Latvia;509;16;1;0;1;507;3;270;5
2020-04-04T18:30:15.443699;Bulgaria;503;18;17;3;34;452;26;72;2
2020-04-04T18:30:15.443699;North Macedonia;483;53;17;5;20;446;11;232;8
2020-04-04T18:30:15.443699;Kuwait;479;62;1;1;93;385;17;112;2
2020-04-04T18:30:15.443699;Slovakia;471;21;1;0;10;460;3;86;2
2020-04-04T18:30:15.443699;Andorra;466;27;17;1;21;428;12;6031;220
2020-04-04T18:30:15.443699;Belarus;440;89;5;1;53;382;11;47;5
2020-04-04T18:30:15.443699;Cyprus;426;30;11;0;33;382;11;353;9
2020-04-04T18:30:15.443699;Costa Rica;416;0;2;0;11;403;13;82;4
2020-04-04T18:30:15.443699;Uruguay;386;0;4;0;86;296;13;111;1
2020-04-04T18:30:15.443699;Taiwan;355;7;5;0;50;300;0;15;2
2020-04-04T18:30:15.443699;Réunion;334;13;0;0;40;294;4;373;0
2020-04-04T18:30:15.443699;Albania;333;29;18;1;99;216;7;116;6
2020-04-04T18:30:15.443699;Jordan;323;13;5;0;74;244;5;32;5
2020-04-04T18:30:15.443699;Burkina Faso;318;16;16;0;66;236;0;15;8
2020-04-04T18:30:15.443699;Afghanistan;299;18;7;1;10;282;0;8;2
2020-04-04T18:30:15.443699;Cuba;288;19;6;0;15;267;11;25;5
2020-04-04T18:30:15.443699;Oman;277;25;2;1;61;214;3;54;4
2020-04-04T18:30:15.443699;Uzbekistan;266;39;2;0;25;239;8;8;6
2020-04-04T18:30:15.443699;Honduras;264;42;15;0;3;246;10;27;2
2020-04-04T18:30:15.443699;San Marino;251;0;32;0;26;193;13;7397;943
2020-04-04T18:30:15.443699;Vietnam;240;1;0;0;90;150;3;2;0
2020-04-04T18:30:15.443699;Channel Islands;232;0;5;1;13;214;0;1334;29
2020-04-04T18:30:15.443699;Senegal;219;12;2;1;72;145;1;13;1
2020-04-04T18:30:15.443699;Ivory Coast;218;0;1;0;19;198;0;8;4
2020-04-04T18:30:15.443699;Palestine;216;22;1;0;21;194;0;42;2
2020-04-04T18:30:15.443699;Malta;213;11;0;0;2;211;3;482;0
2020-04-04T18:30:15.443699;Nigeria;210;0;4;0;25;181;2;1;2
2020-04-04T18:30:15.443699;Ghana;205;0;5;0;31;169;2;7;2
2020-04-04T18:30:15.443699;Montenegro;201;27;2;0;1;198;4;320;3
2020-04-04T18:30:15.443699;Mauritius;196;10;7;0;0;189;1;154;6
2020-04-04T18:30:15.443699;Faeroe Islands;181;2;0;0;93;88;2;3704;0
2020-04-04T18:30:15.443699;Sri Lanka;166;7;5;1;27;134;5;8;2
2020-04-04T18:30:15.443699;Georgia;159;4;1;1;31;127;6;40;3
2020-04-04T18:30:15.443699;Venezuela;155;2;7;0;52;96;6;5;2
2020-04-04T18:30:15.443699;DRC;148;0;16;0;3;129;0;2;2
2020-04-04T18:30:15.443699;Kyrgyzstan;144;14;1;0;9;134;5;22;2
2020-04-04T18:30:15.443699;Martinique;143;0;3;0;27;113;18;381;8
2020-04-04T18:30:15.443699;Bolivia;139;7;10;1;1;128;3;12;9
2020-04-04T18:30:15.443699;Brunei ;135;1;1;0;66;68;3;309;2
2020-04-04T18:30:15.443699;Mayotte;134;6;2;0;14;118;3;491;7
2020-04-04T18:30:15.443699;Guadeloupe;130;0;7;0;24;99;14;325;17
2020-04-04T18:30:15.443699;Kenya;126;4;4;0;4;118;2;2;7
2020-04-04T18:30:15.443699;Isle of Man;126;12;1;0;0;125;0;1482;12
2020-04-04T18:30:15.443699;Niger;120;0;5;0;0;115;0;5;2
2020-04-04T18:30:15.443699;Cambodia;114;0;0;0;50;64;1;7;0
2020-04-04T18:30:15.443699;Trinidad and Tobago;101;3;6;0;1;94;0;72;4
2020-04-04T18:30:15.443699;Gibraltar;98;3;0;0;52;46;0;2909;0
2020-04-04T18:30:15.443699;Paraguay;96;4;3;0;12;81;2;13;4
2020-04-04T18:30:15.443699;Rwanda;89;0;0;0;0;89;0;7;0
2020-04-04T18:30:15.443699;Liechtenstein;77;2;0;0;0;77;0;2020;0
2020-04-04T18:30:15.443699;Guinea;73;0;0;0;2;71;0;6;0
2020-04-04T18:30:15.443699;Bangladesh;70;9;8;2;30;32;1;4;5
2020-04-04T18:30:15.443699;Madagascar;70;0;0;0;0;70;6;3;0
2020-04-04T18:30:15.443699;Monaco;64;0;1;0;3;60;2;1631;25
2020-04-04T18:30:15.443699;Aruba;64;2;0;0;1;63;0;599;0
2020-04-04T18:30:15.443699;Guatemala;57;7;2;1;15;40;1;3;1
2020-04-04T18:30:15.443699;French Guiana;57;0;0;0;22;35;1;191;0
2020-04-04T18:30:15.443699;El Salvador;56;10;3;0;0;53;4;9;5
2020-04-04T18:30:15.443699;Jamaica;53;0;3;0;7;43;0;18;1
2020-04-04T18:30:15.443699;Barbados;52;1;0;0;0;52;0;181;0
2020-04-04T18:30:15.443699;Djibouti;50;1;0;0;8;42;0;51;0
2020-04-04T18:30:15.443699;Uganda;48;0;0;0;0;48;0;1;0
2020-04-04T18:30:15.443699;Macao;43;1;0;0;10;33;0;66;0
2020-04-04T18:30:15.443699;Mali;41;2;3;0;1;37;0;2;1
2020-04-04T18:30:15.443699;Togo;41;1;3;0;17;21;0;5;4
2020-04-04T18:30:15.443699;Zambia;39;0;1;0;2;36;0;2;5
2020-04-04T18:30:15.443699;French Polynesia;39;0;0;0;0;39;1;139;0
2020-04-04T18:30:15.443699;Ethiopia;38;3;0;0;4;34;1;3;0
2020-04-04T18:30:15.443699;Bermuda;35;0;0;0;14;21;0;562;0
2020-04-04T18:30:15.443699;Cayman Islands;29;0;1;0;1;27;0;441;15
2020-04-04T18:30:15.443699;Eritrea;29;7;0;0;0;29;0;8;0
2020-04-04T18:30:15.443699;Bahamas;24;0;3;0;0;21;1;61;8
2020-04-04T18:30:15.443699;Saint Martin;24;2;2;1;5;17;6;621;52
2020-04-04T18:30:15.443699;Guyana;23;0;4;0;0;19;0;29;5
2020-04-04T18:30:15.443699;Sint Maarten;23;0;4;0;6;13;0;536;93
2020-04-04T18:30:15.443699;Congo;22;0;2;0;2;18;0;4;4
2020-04-04T18:30:15.443699;Gabon;21;0;1;0;1;19;0;9;4
2020-04-04T18:30:15.443699;Myanmar;21;1;1;0;0;20;0;4;2
2020-04-04T18:30:15.443699;Tanzania;20;0;1;0;3;16;0;3;2
2020-04-04T18:30:15.443699;Haiti;20;2;0;0;1;19;0;2;0
2020-04-04T18:30:15.443699;Maldives;19;0;0;0;13;6;0;35;0
2020-04-04T18:30:15.443699;Guinea-Bissau;18;3;0;0;0;18;0;9;0
2020-04-04T18:30:15.443699;New Caledonia;18;0;0;0;1;17;0;63;0
2020-04-04T18:30:15.443699;Libya;17;0;1;0;0;16;0;2;1
2020-04-04T18:30:15.443699;Syria;16;0;2;0;2;12;0;9;1
2020-04-04T18:30:15.443699;Benin;16;0;0;0;2;14;0;1;0
2020-04-04T18:30:15.443699;Equatorial Guinea;16;0;0;0;1;15;0;11;0
2020-04-04T18:30:15.443699;Antigua and Barbuda;15;0;0;0;0;15;1;153;0
2020-04-04T18:30:15.443699;Dominica;14;0;0;0;0;14;0;194;0
2020-04-04T18:30:15.443699;Mongolia;14;0;0;0;2;12;0;4;0
2020-04-04T18:30:15.443699;Namibia;14;0;0;0;3;11;0;6;0
2020-04-04T18:30:15.443699;Saint Lucia;13;0;0;0;1;12;0;71;0
2020-04-04T18:30:15.443699;Fiji;12;5;0;0;0;12;0;13;0
2020-04-04T18:30:15.443699;Grenada;12;0;0;0;0;12;2;107;0
2020-04-04T18:30:15.443699;Curaçao;11;0;1;0;3;7;0;67;6
2020-04-04T18:30:15.443699;Greenland;11;1;0;0;3;8;0;194;0
2020-04-04T18:30:15.443699;Sudan;10;0;2;0;2;6;0;2;5
2020-04-04T18:30:15.443699;Liberia;10;3;1;1;0;9;0;2;2
2020-04-04T18:30:15.443699;Suriname;10;0;1;0;0;9;0;17;2
2020-04-04T18:30:15.443699;Laos;10;0;0;0;0;10;0;1;0
2020-04-04T18:30:15.443699;Mozambique;10;0;0;0;1;9;0;3;0
2020-04-04T18:30:15.443699;Seychelles;10;0;0;0;0;10;0;102;0
2020-04-04T18:30:15.443699;MS Zaandam;9;0;2;0;0;7;0;0;0
2020-04-04T18:30:15.443699;Zimbabwe;9;0;1;0;0;8;0;6;7
2020-04-04T18:30:15.443699;Nepal;9;3;0;0;1;8;0;3;0
2020-04-04T18:30:15.443699;Chad;9;1;0;0;0;9;0;5;0
2020-04-04T18:30:15.443699;Saint Kitts and Nevis;9;0;0;0;0;9;0;169;0
2020-04-04T18:30:15.443699;Eswatini;9;0;0;0;0;9;0;8;0
2020-04-04T18:30:15.443699;Angola;8;0;2;0;1;5;0;2;6
2020-04-04T18:30:15.443699;CAR;8;0;0;0;0;8;0;2;0
2020-04-04T18:30:15.443699;Cabo Verde;7;1;1;0;0;6;0;13;2
2020-04-04T18:30:15.443699;Vatican City;7;0;0;0;0;7;0;8739;0
2020-04-04T18:30:15.443699;St. Vincent Grenadines;7;0;0;0;1;6;0;63;0
2020-04-04T18:30:15.443699;Somalia;7;0;0;0;1;6;0;4;0
2020-04-04T18:30:15.443699;Mauritania;6;0;1;0;2;3;0;1;2
2020-04-04T18:30:15.443699;Montserrat;6;0;0;0;0;6;0;1202;0
2020-04-04T18:30:15.443699;St. Barth;6;0;0;0;1;5;0;607;0
2020-04-04T18:30:15.443699;Nicaragua;5;0;1;0;0;4;0;8;2
2020-04-04T18:30:15.443699;Bhutan;5;0;0;0;2;3;0;6;0
2020-04-04T18:30:15.443699;Turks and Caicos;5;0;0;0;0;5;0;129;0
2020-04-04T18:30:15.443699;Botswana;4;0;1;0;0;3;0;2;4
2020-04-04T18:30:15.443699;Gambia;4;0;1;0;2;1;0;2;4
2020-04-04T18:30:15.443699;Belize;4;0;0;0;0;4;0;10;0
2020-04-04T18:30:15.443699;Malawi;4;1;0;0;0;4;0;2;0
2020-04-04T18:30:15.443699;Sierra Leone;4;2;0;0;0;4;0;5;0
2020-04-04T18:30:15.443699;Anguilla;3;0;0;0;0;3;0;200;0
2020-04-04T18:30:15.443699;British Virgin Islands;3;0;0;0;0;3;0;99;0
2020-04-04T18:30:15.443699;Burundi;3;0;0;0;0;3;0;3;0
2020-04-04T18:30:15.443699;Caribbean Netherlands;2;0;0;0;0;2;0;76;0
2020-04-04T18:30:15.443699;Falkland Islands;1;0;0;0;0;1;0;287;0
2020-04-04T18:30:15.443699;Papua New Guinea;1;0;0;0;0;1;0;1;0
2020-04-04T18:30:15.443699;Timor-Leste;1;0;0;0;0;1;0;8;0
2020-04-04T21:32:21.053601;USA;306997;29836;8350;946;14686;283961;8073;927;25
2020-04-04T21:32:21.053601;Spain;124870;5671;11818;620;34219;78833;6416;2671;253
2020-04-04T21:32:21.053601;Italy;124632;4805;15362;681;20996;88274;3994;2061;254
2020-04-04T21:32:21.053601;Germany;95648;4489;1428;153;26400;67820;3936;1142;17
2020-04-04T21:32:21.053601;France;89953;7788;7560;1053;15438;66955;6838;1378;116
2020-04-04T21:32:21.053601;Iran;55743;2560;3452;158;19736;32555;4103;664;41
2020-04-04T21:32:21.053601;UK;41903;3735;4313;708;135;37455;163;617;64
2020-04-04T21:32:21.053601;Turkey;23934;3013;501;76;786;22647;1311;284;6
2020-04-04T21:32:21.053601;Switzerland;20505;899;666;75;6415;13424;391;2369;77
2020-04-04T21:32:21.053601;Belgium;18431;1661;1283;140;3247;13901;1245;1590;111
2020-04-04T21:32:21.053601;Netherlands;16627;904;1651;164;250;14726;1360;970;96
2020-04-04T21:32:21.053601;Canada;13912;1537;231;23;2595;11086;120;369;6
2020-04-04T21:32:21.053601;Austria;11781;257;186;18;2507;9088;245;1308;21
2020-04-04T21:32:21.053601;Portugal;10524;638;266;20;75;10183;251;1032;26
2020-04-04T21:32:21.053601;Brazil;10278;1084;431;68;127;9720;296;48;2
2020-04-04T21:32:21.053601;S. Korea;10156;94;177;3;6325;3654;55;198;3
2020-04-04T21:32:21.053601;Israel;7851;423;44;4;427;7380;115;907;5
2020-04-04T21:32:21.053601;Sweden;6443;312;373;15;205;5865;379;638;37
2020-04-04T21:32:21.053601;Norway;5550;180;62;3;32;5456;98;1024;11
2020-04-04T21:32:21.053601;Australia;5550;96;30;2;585;4935;85;218;1
2020-04-04T21:32:21.053601;Russia;4731;582;43;9;333;4355;8;32;3
2020-04-04T21:32:21.053601;Ireland;4604;331;137;17;25;4442;148;932;28
2020-04-04T21:32:21.053601;Czechia;4362;172;59;6;78;4225;87;407;6
2020-04-04T21:32:21.053601;Chile;4161;424;27;5;528;3606;38;218;1
2020-04-04T21:32:21.053601;Denmark;4077;320;161;22;1283;2633;142;704;28
2020-04-04T21:32:21.053601;Poland;3627;244;79;8;116;3432;50;96;2
2020-04-04T21:32:21.053601;Romania;3613;430;146;13;329;3138;119;188;8
2020-04-04T21:32:21.053601;Malaysia;3483;150;57;4;915;2511;99;108;2
2020-04-04T21:32:21.053601;Ecuador;3465;97;172;27;100;3193;100;196;10
2020-04-04T21:32:21.053601;Philippines;3094;76;144;8;57;2893;1;28;1
2020-04-04T21:32:21.053601;India;3082;23;86;0;229;2767;0;2;6
2020-04-04T21:32:21.053601;Japan;2935;0;69;0;514;2352;60;23;5
2020-04-04T21:32:21.053601;Pakistan;2818;132;41;1;131;2646;13;13;2
2020-04-04T21:32:21.053601;Luxembourg;2729;117;31;0;500;2198;35;4360;50
2020-04-04T21:32:21.053601;Saudi Arabia;2179;140;29;4;420;1730;41;63;8
2020-04-04T21:32:21.053601;Indonesia;2092;106;191;10;150;1751;0;8;7
2020-04-04T21:32:21.053601;Thailand;2067;89;20;1;674;1373;23;30;3
2020-04-04T21:32:21.053601;Finland;1882;267;25;5;300;1557;72;340;5
2020-04-04T21:32:21.053601;Peru;1746;151;73;12;914;759;88;53;2
2020-04-04T21:32:21.053601;Mexico;1688;178;60;10;633;995;1;13;5
2020-04-04T21:32:21.053601;Greece;1673;60;68;5;78;1527;92;161;7
2020-04-04T21:32:21.053601;Panama;1673;0;41;0;13;1619;50;388;10
2020-04-04T21:32:21.053601;Serbia;1624;148;44;5;54;1526;89;186;5
2020-04-04T21:32:21.053601;South Africa;1585;80;9;0;95;1481;7;27;2
2020-04-04T21:32:21.053601;UAE;1505;241;10;1;125;1370;2;152;1
2020-04-04T21:32:21.053601;Dominican Republic;1488;0;68;0;16;1404;147;137;6
2020-04-04T21:32:21.053601;Iceland;1417;53;4;0;396;1017;12;4152;12
2020-04-04T21:32:21.053601;Colombia;1406;139;32;7;85;1289;50;28;6
2020-04-04T21:32:21.053601;Argentina;1353;0;42;0;279;1032;0;30;9
2020-04-04T21:32:21.053601;Qatar;1325;250;3;0;109;1213;37;460;1
2020-04-04T21:32:21.053601;Algeria;1251;80;130;25;90;1031;0;29;3
2020-04-04T21:32:21.053601;Ukraine;1225;153;32;5;25;1168;16;28;7
2020-04-04T21:32:21.053601;Singapore;1189;75;6;1;297;886;24;203;1
2020-04-04T21:32:21.053601;Croatia;1126;47;12;4;119;995;39;274;3
2020-04-04T21:32:21.053601;Egypt;1070;85;71;5;241;758;0;10;7
2020-04-04T21:32:21.053601;Estonia;1039;78;13;1;59;967;20;783;10
2020-04-04T21:32:21.053601;Slovenia;977;43;22;2;79;876;31;470;11
2020-04-04T21:32:21.053601;New Zealand;950;82;1;0;127;822;1;197;2
2020-04-04T21:32:21.053601;Morocco;919;128;59;11;66;794;1;25;2
2020-04-04T21:32:21.053601;Iraq;878;58;56;2;259;563;0;22;1
2020-04-04T21:32:21.053601;Hong Kong;862;17;4;0;173;685;8;115;5
2020-04-04T21:32:21.053601;Lithuania;771;75;11;2;7;753;11;283;4
2020-04-04T21:32:21.053601;Armenia;770;34;7;0;43;720;30;260;2
2020-04-04T21:32:21.053601;Moldova;752;161;12;4;29;711;65;186;3
2020-04-04T21:32:21.053601;Diamond Princess;712;0;11;0;619;82;10;0;0
2020-04-04T21:32:21.053601;Bahrain;688;16;4;0;423;261;3;404;2
2020-04-04T21:32:21.053601;Hungary;678;55;32;6;58;588;17;70;3
2020-04-04T21:32:21.053601;Bosnia and Herzegovina;624;45;21;4;30;573;4;190;6
2020-04-04T21:32:21.053601;Cameroon;555;46;9;1;17;529;0;21;3
2020-04-04T21:32:21.053601;Tunisia;553;58;18;0;5;530;26;47;2
2020-04-04T21:32:21.053601;Kazakhstan;531;67;5;2;36;490;6;28;3
2020-04-04T21:32:21.053601;Azerbaijan;521;78;5;0;32;484;17;51;5
2020-04-04T21:32:21.053601;Lebanon;520;12;17;0;54;449;27;76;2
2020-04-04T21:32:21.053601;Latvia;509;16;1;0;1;507;3;270;5
2020-04-04T21:32:21.053601;Bulgaria;503;18;17;3;34;452;26;72;2
2020-04-04T21:32:21.053601;North Macedonia;483;53;17;5;20;446;11;232;8
2020-04-04T21:32:21.053601;Kuwait;479;62;1;1;93;385;17;112;2
2020-04-04T21:32:21.053601;Slovakia;471;21;1;0;10;460;3;86;2
2020-04-04T21:32:21.053601;Andorra;466;27;17;1;21;428;12;6031;220
2020-04-04T21:32:21.053601;Belarus;440;89;5;1;53;382;11;47;5
2020-04-04T21:32:21.053601;Costa Rica;435;19;2;0;13;420;13;85;4
2020-04-04T21:32:21.053601;Cyprus;426;30;11;0;33;382;11;353;9
2020-04-04T21:32:21.053601;Uruguay;386;0;5;1;86;295;13;111;1
2020-04-04T21:32:21.053601;Taiwan;355;7;5;0;50;300;0;15;2
2020-04-04T21:32:21.053601;Réunion;334;13;0;0;40;294;4;373;0
2020-04-04T21:32:21.053601;Albania;333;29;19;2;99;215;7;116;7
2020-04-04T21:32:21.053601;Jordan;323;13;5;0;74;244;5;32;5
2020-04-04T21:32:21.053601;Burkina Faso;318;16;16;0;66;236;0;15;8
2020-04-04T21:32:21.053601;Afghanistan;299;18;7;1;10;282;0;8;2
2020-04-04T21:32:21.053601;Cuba;288;19;6;0;15;267;11;25;5
2020-04-04T21:32:21.053601;Oman;277;25;2;1;61;214;3;54;4
2020-04-04T21:32:21.053601;Uzbekistan;266;39;2;0;25;239;8;8;6
2020-04-04T21:32:21.053601;Honduras;264;42;15;0;3;246;10;27;2
2020-04-04T21:32:21.053601;San Marino;251;0;32;0;26;193;13;7397;943
